2,2,7,1,1,1,1,1,13,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,21,6,6,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,7,1,1,1,1,1,24,12,12,26,1,1,1,1,13,1,1,1,1,1,1,1,13,1,1,1,1,1,21,6,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,7,1,1,1,1,1,1,1,1,15,12,12,12,12,14,12,12,12,12,12,16,12,23,1,1,1,21,6,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,11,22,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,21,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,7,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,13,1,1,1,21,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,7,1,1,1,1,1,1,1,24,12,12,12,26,1,1,1,1,1,25,23,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,7,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,1,13,1,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,11,22,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,25,23,1,1,1,21,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,11,22,1,1,1,1,1,1,1,1,1,13,1,1,1,1,13,1,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,7,1,1,1,1,1,1,1,1,1,24,12,12,12,12,23,1,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,11,6,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,11,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,11,22,1,1,1,1,1,1,1,1,1,1,1,1,1,21,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,11,6,22,1,1,1,1,1,1,1,1,1,1,21,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,11,6,6,22,1,1,1,1,1,21,6,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,6,6,6,6,6,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2

